"","sampleid","processing_date","barcode_id","roost_site","latitude_s","longitude_e","researchers_present","sampling_session","net_date","net_open_time","net_close_time","exit_count","capture_time","processing_time_start","processing_time_end","weather","bat_species","duplicated_sampleid","recap","bat_sex","bat_age_class","young_of_year","pupmom_pair","pup_or_mom","sampleid_pupmom_pair","fed_bananas_before","bat_weight_g","body_length_cm","bat_forearm_mm","bat_tibia_mm","ear_length_mm","gonad_length_mm","gonad_width_mm","hair_y_n","wing_punch","bat_flies","meglastreblidae","fleas","mites","ticks","t_star","urine_vial","feces_vial","throat_vial","eppendorf_vol_ul","serum_aliquots_num","rbc_aliquots_num","buffy_coat_aliquots_num","rna_protect_vol_ul","slides_thin_num","slides_thick_num","filter_y_n","toothwear","temperature_f","notes","check_notes_y_n","performed_necropsy","spleen_rna_preserve","liver_rna_preserve","kidney_rna_preserve","brain_rna_preserve","spleen_plain","liver_plain","kidney_plain","brain_plain","liver_aluminum","kidney_aluminum","gonads_aluminum","brain_aluminum","intestines_aluminum","teeth_num","tooth_type","predicted_mass_g","mass_forearm_residual","recap_new"
"133","KEL295","2019-02-06","1626","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",340,"26",130.36,63.92,24.15,"18.82","15.16","yes","1","2",NA,"5","3",NA,NA,1,1,1,300,NA,NA,NA,200,2,"1","yes","mild","98.8 (9:33); 10:04 (100.5); 101.8 (10:09); 99.3 (10:16); 98. (10:23); 97.7 (10:29); 97.5 (10:34); 97.3 (10:41); 97.2 (10:54)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.367318518853,13.6326814811466,"no"
"134","KEL296","2019-02-06","1644","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",350,"19",128.59,60.1,30.97,"0.432638889","8.7","yes","1","2",NA,NA,"10",NA,NA,1,1,1,200,NA,NA,NA,200,2,"1","yes","mild","98.2 (11:00); 99 (11:02); 97.3 (11:12); 96.1 (11:20); 96.3 (11:32); ",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.278655790678,42.7213442093217,"no"
"135","KEL296B","2019-03-15","245","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",290,"20",127.6,61.7,26.1,"5.5","7.4","yes","1","2",NA,NA,"1",NA,NA,NA,1,1,200,NA,NA,NA,200,2,"1","yes","mild","98 (15:51)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.256707208189,-14.2567072081893,"yes"
"136","KEL297","2019-02-06","1612","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","",NA,"male","A","no","no",NA,NA,"unknown",340,"22.4",136.07,62.84,29.89,"19.6","20.11","yes","1","1",NA,"2",NA,NA,NA,0,1,1,350,NA,NA,NA,200,0,NA,NA,NA,"100.0 (12:41); 102 (12:57); 102 (13:02); 97.4 (13:13); 92.2 (13:19)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.194026373694,-14.1940263736944,"no"
"137","KEL298","2019-02-06","1645","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",330,"23.8",123.53,60.06,20.5,"16.12","14.2","yes","1","1",NA,"3","3",NA,NA,1,1,1,300,NA,NA,NA,200,0,NA,NA,NA,"100.2 (13:07); 100.4 (13:27); 98.8 (13:34)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.509151811842,35.4908481881581,"no"
"138","KEL299","2019-02-06","1607","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",265,"21.2",119.89,61.03,26.6,"14.93","15.87","yes","1",NA,NA,NA,NA,NA,NA,1,1,1,200,NA,NA,NA,200,0,NA,NA,"mild","96.9 (13:36)","maybe young of last year; had a worn band that may be a bit diffiult to read",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.167852433079,-13.1678524330792,"yes"
"139","KEL299B","2019-03-15","956000010865634","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",260,"18.5",124.3,58.7,29.8,"4.2","8.1","yes","1",NA,NA,NA,"7",NA,NA,1,1,1,200,NA,NA,NA,200,2,"1","yes","mild",NA,"formerly 1003 silver, pit tagged on 5/8/22, 2 mites are unknown mite or tick species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.23090796065,-34.2309079606501,"yes"
"140","KEL304","2019-04-23","1615","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",265,"21.7",134,63.3,33.4,"small","small","yes","1","0","0","0","9",0,NA,0,1,1,30,NA,NA,NA,0,2,"1","yes","mild","95.9 (17:34), 97.2 (17:39), 94.3 (17:53), 95.8 (18:42)","very weak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"141","KEL305","2019-04-23","1638","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",300,"18.8",130,60.4,26.8,"4.5","7.2","yes","1","0","0","0","2",0,NA,0,1,1,400,NA,NA,NA,200,2,"1","yes","moderate","97.5 (18:00), 98.4 (18:17), ","blood clotted quickly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"142","KEL309","2019-04-23","1655","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",325,"20.5",129.9,61.7,22.1,"6.1","7.6","yes","1","1","0","0","0",0,NA,1,1,1,150,NA,NA,NA,50,2,"1","yes",NA,"95.9 (18:01)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"143","KEL310","2019-04-23","1666_2","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",325,"19.5",132.7,63.1,29.2,"10.4","10.7","yes","1","0","0","0","0",0,NA,1,1,1,350,NA,NA,NA,150,2,"1","yes","moderate","97.8 (19:42)","DEAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"144","KEL312","2019-04-23","1639","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A",NA,"no",NA,NA,"unknown",305,"23.3",128.9,60.5,32.2,"7.8","8.5","yes","1","1","0","0","0",0,NA,1,1,1,500,NA,NA,NA,150,2,"1","yes",NA,"97.6 (8:47), 97.5 (9:55)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"145","KEL313","2019-04-23","1668","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",310,"22",129.7,60.2,30.6,"8.9","5.7","yes","1","1","0","0","0",0,NA,0,1,1,150,NA,NA,NA,100,2,"1","yes","moderate","95.6 (9:28)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"146","KEL314","2019-04-23","1047","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL",NA,"no",NA,NA,"unknown",300,"23",129.9,59.4,31.2,"8.8","7.6","yes","1","0","0","0","9",0,NA,0,1,1,500,NA,NA,NA,150,2,"1","yes","mild","98. (10:19)","TOOTH TAKEN BEFORE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"147","KEL316","2019-04-23","1671","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A",NA,"no",NA,NA,"unknown",310,"22",136.8,65.9,29.8,"6.2","3.9","yes","1","0","0","0","1",0,NA,0,1,1,200,NA,NA,NA,100,2,"1","yes","mild","97.6 (11:27)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"148","KEL317","2019-04-23","1672","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A",NA,"no",NA,NA,"unknown",325,"22.8",129.3,63.4,27,"6.5","5.4","yes","1","1","0","0","3",0,NA,1,1,1,200,NA,NA,NA,200,2,"1","yes","mild","97.6 (12:23)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"149","KEL319","2019-04-23","1660","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",260,"21",127.9,61.8,30.7,"small","small","yes","1","0","0","0","1",0,NA,0,1,1,300,NA,NA,NA,100,2,"1","yes",NA,"96.6 (8:52)","bad scar on left wing, almost to the bone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"150","KEL324","2019-04-23","1002","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL",NA,"no",NA,NA,"unknown",290,"23",132.9,61.9,23.4,"small",NA,"yes","1","0","0","0","14",0,NA,0,1,1,400,NA,NA,NA,300,2,"1","yes","mild","101.6 (11:57)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"151","KEL325","2019-04-23","710","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL",NA,"no",NA,NA,"unknown",320,"23.9",139.1,68.5,29.9,"6.3","7.7","yes","1","1","0","0","0",0,NA,0,1,1,400,NA,NA,NA,200,2,"1","yes","moderate","100.5 (2:34), 102.4 (15:05), 103.5 (15:53)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"152","KEL326","2019-04-23","","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","",NA,"female","NL",NA,"no",NA,NA,"unknown",300,"19.5",129.8,62.6,31.2,"7.7","8.4","yes","1","0","0","0","0",0,NA,0,1,1,200,NA,NA,NA,NA,0,NA,"yes","mild",NA,"NECROPSY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"153","KEL328","2019-04-23","","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","",NA,"female","NL",NA,"no",NA,NA,"unknown",320,"21",140,67.6,35.2,"7.8","8.5","yes","1","0","0","0","0",0,NA,0,1,1,NA,NA,NA,NA,NA,0,NA,"yes","moderate",NA,"necropsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"154","KEL332","2019-04-23","","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",280,"20",132.8,62.2,28.2,"8.8","7.6","yes","1","0","0","0","0",0,NA,0,1,1,0,NA,NA,NA,0,0,"0",NA,NA,NA,"NECROPSY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"155","KEL333","2019-04-23","","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",310,"20",133,62,25.7,"8.7","7.7","yes","1","0","0","0","0",0,NA,0,1,1,0,NA,NA,NA,0,0,"0",NA,NA,NA,"NECROPSY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"156","KEL335","2019-04-23","1032","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",66,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL",NA,"no",NA,NA,"unknown",310,"22",128.2,61,27.1,"7.9","7.8","yes","1","0","0","0","0",0,NA,0,1,1,250,NA,NA,NA,300,2,"1","yes","mild","98.7 (3:50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"157","KEL336","2019-06-05","1656","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR",68,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",318,"22.9",126.7,57.9,27.4,"9.8","6.3","yes","1","8","0","0","1",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","mild","100.7 (15:13), 98.3 (15:32), 91.9 (15:52), 95.3 (15:56)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"158","KEL337","2019-06-05","1646","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR",68,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",330,"24",128.5,59.7,24.8,"6.9","5.3","yes","1","8","0","4","1",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild","97.5 (16:31)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"159","KEL338","2019-06-05","390","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR",68,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",320,"21.4",123.8,61.4,27.6,"10.5","12.9","yes","1","8","0","1","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","97.6 (17:11)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"160","KEL339","2019-06-05","1674","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR",68,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL",NA,"no",NA,NA,"unknown",352,"23",127.6,60.9,26.1,"small","small","yes","1","5","0","6","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","mild","98.5 (18:00)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"161","KEL340","2019-06-05","956000005669865","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR",68,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL",NA,"no",NA,NA,"unknown",165,"22.5",131.4,58.9,31.7,"small","small","yes","1","9","0","0","5",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","mild","99.3 (18:22), 97.2 (18:39), 95.7 (18:46)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"162","KEL345","2019-06-06","1676","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR",68,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A",NA,"no",NA,NA,"unknown",345,"23.3",128.3,60.9,26.9,"10.1","6.3","yes","1","13","0","15","5",0,NA,1,1,1,400,NA,NA,NA,150,2,"1","yes","mild","97.7 (9:57), 96.9 (10:09), 95.9 (10:57)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"163","KEL348","2019-07-07","","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",330,"22",128.9,63.1,30.2,"9.5","8.3","yes","1","1","0","4","7",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","mild",NA,"euthanized because of serious wing injury, 3 phalangees broken completely during capture, could not fly",NA,"yes","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.426410521752,10.5735894782483,"no"
"164","KEL349","2019-07-07","956000005595969","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",370,"24.3",129,62.2,29.5,"12.1","11.4","yes","1","2","0","5","3",0,NA,1,1,1,500,NA,NA,NA,150,2,"1","yes","moderate","101.5, 103 (2:53), 99.3 (3:08), 97.8 (3:16), 96.7 (3:21), 97.2 (3:27)","Band # 1300 silver. PIT tagged for the first time next capture (9/20/2019 KEL374). Band removed on 9/30/2022.",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"165","KEL350","2019-07-07","956000010875447","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",343,"21.8",129.8,62.8,31,"9.8","10.1","yes","1","7","0","1","9",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","mild","102.5 (15:47)","Originally thumb band number 395. PIT tagged as KEL538 (5/7/2022)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"166","KEL352","2019-07-07","956000010868919","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",390,"23.3",128.1,61.9,27.9,"8.6","9.1","yes","1","1","0","0","1",0,NA,0,1,1,600,NA,NA,NA,200,1,"1","yes",NA,"98.3 (17:14), 95.4 (17:23)","maybe forgot to label UR",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"167","KEL353","2019-07-07","956000005812141","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",490,"23.4",129.8,64.8,29.5,"8.4","7.7","yes","1","4","0","2","2",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","mild",NA,"tooth already extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"168","KEL354","2019-07-07","1616","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",351,"25",123.2,63.9,27.3,"11.3","8","yes","1","4","0","9","1",0,NA,0,1,1,500,NA,NA,NA,150,2,"1","yes","mild","100.4 (9:04), 97.2 (9:11), 95.4 (9:22), 95.1 (9:28), 94.4 (9:34)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"169","KEL355","2019-07-07","956000006076030","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",245,"21",130.6,61.4,25.1,"8.3","9.6","yes","1","2","0","4","0",0,NA,0,1,1,600,NA,NA,NA,250,2,"1","yes","mild","97 (9:33)","tooth already extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"170","KEL357","2019-07-07","1020","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",332,"25.7",129.4,60.3,28.4,"8.7","7.6","yes","1","6","0","0","2",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","101.1 (14:27)","tooth already extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"171","KEL359","2019-07-07","1067","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL",NA,"no",NA,NA,"unknown",345,"23",135.8,64.1,30.4,"8.1","4.1","yes","1","4","0","0","4",0,NA,0,1,1,250,NA,NA,NA,200,2,"1","yes","mild","100.4 (14:27)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"172","KEL360","2019-07-07","779","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL",NA,"no",NA,NA,"unknown",315,"22",131.5,61.3,27.1,"8.3","3.9","yes","1","0","0","0","3",0,NA,0,1,1,500,NA,NA,NA,200,0,NA,NA,"mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"173","KEL361","2019-08-24","956000009382367","Angavokely_Edup",-18.9327,47.7578,"SG, AG, AA, FR, SA, CA, KF",75,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",338,"21.6",133.1,64.2,23.7,"12.6","8.2","yes","1","0","0","0","2",0,NA,1,1,1,600,NA,NA,NA,300,2,"1","yes","mild","97.8 (7:54), 97.3 (7:57), 95.0 (7:58), 94.3 (8:27), 95.2 (8:29), 97.8 (8:49)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.58498781316,-1.58498781316047,"no"
"174","KEL364","2019-07-07","770","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL",NA,"no",NA,NA,"unknown",350,"21.6",133.9,61.5,29.3,"9.1","7.1","yes","1","2","0","2","13",0,NA,1,1,1,600,NA,NA,NA,300,2,"1","yes","mild","100 (14:36)","injury on the vagina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"175","KEL365","2019-07-07","956000009384021","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",342,"22",133,61.9,27.6,"8.9","8.6","yes","1","0","0","0","2",0,NA,1,1,1,NA,NA,NA,NA,NA,0,NA,NA,"mild","99.1 (15:10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"176","KEL366","2019-08-24","956000005602827","Angavokely_Edup",-18.9327,47.7578,"SG, AG, AA, FR, SA, CA, KF",75,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",355,"22.6",129.9,62.9,25.2,"13.1","12.9","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,250,2,"1","yes","mild","96.5 (8:53), 94.9 (8:59), 94.3 (9:03), 95.4 (9:23)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.172793436414,30.8272065635862,"no"
"177","KEL367","2019-08-24","956000005813721","Angavokely_Edup",-18.9327,47.7578,"SG, AG, AA, FR, SA, CA, KF",75,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",330,"19.6",131.6,63.1,25.6,"14.8","11.8","yes","1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,300,2,"1","yes","mild","97.7 (9:42), 97.4 (9:50), 97.3 (9:58), 9.73 (10:08), 97.5 (10:15)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.318092196432,-2.31809219643151,"no"
"178","KEL368","2019-08-24","956000005598679","Angavokely_Edup",-18.9327,47.7578,"SG, AG, AA, FR, SA, CA, KF",75,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",385,"22.2",134.3,64.6,27.9,"16.2","15.3","yes","1","0","0","0","3",0,NA,0,1,1,900,NA,NA,NA,300,2,"1","yes","heavy","97.8 (10:36), 98.6 (10:40), 99.0 (10:44), 100 (10:50), 97.9 (10:58), 97.4 (11:10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.452360108005,39.5476398919951,"yes"
