"barcode_id","sampleid","roost_site","latitude_s","longitude_e","researchers_present","sampling_session","net_date","net_open_time","net_close_time","exit_count","capture_time","processing_date","processing_time_start","processing_time_end","weather","bat_species","duplicated_sampleid","recap","bat_sex","bat_age_class","young_of_year","pupmom_pair","pup_or_mom","sampleid_pupmom_pair","fed_bananas_before","bat_weight_g","body_length_cm","bat_forearm_mm","bat_tibia_mm","ear_length_mm","gonad_length_mm","gonad_width_mm","hair_y_n","wing_punch","bat_flies","meglastreblidae","fleas","mites","ticks","t_star","urine_vial","feces_vial","throat_vial","eppendorf_vol_ul","serum_aliquots_num","rbc_aliquots_num","buffy_coat_aliquots_num","rna_protect_vol_ul","slides_thin_num","slides_thick_num","filter_y_n","toothwear","temperature_f","notes","check_notes_y_n","performed_necropsy","spleen_rna_preserve","liver_rna_preserve","kidney_rna_preserve","brain_rna_preserve","spleen_plain","liver_plain","kidney_plain","brain_plain","liver_aluminum","kidney_aluminum","gonads_aluminum","brain_aluminum","intestines_aluminum","teeth_num","tooth_type","predicted_mass_g","mass_forearm_residual","recap_new","match"
"956000005812141","KEL393","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,2019-10-17,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",390,"23",129,65.9,23.6,"9","7.6","yes","1","1","0","0","5",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild","101.3 (14:39)","lower left premolar previously taken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.274747201793,71.7252527982072,"yes",1
"956000005812598","KEL231","Angavokely_Edup",-18.9327,47.7578,"CR, AFA, AR, Noe",46,NA,NA,NA,NA,NA,2018-07-27,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",310,"19",128.9,62.6,30.5,"small","small","yes","1","2",NA,"0","1",0,NA,0,1,1,500,NA,NA,NA,100,2,"0","yes","mild","97.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.971474261451,-7.97147426145051,"yes",1
"956000005812598","KEL395","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,2019-10-17,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",360,"20.8",130.4,66.8,26.9,"9.8","10.6","yes","1","0","0","0","1",0,NA,0,1,1,300,NA,NA,NA,200,2,"1","yes","mild","100 (15:43), 97.4 (16:25), 96.6 (16:31), 95.7 (16:38), 95.5 (16:46)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.52621469071,37.47378530929,"yes",1
"956000005812598","KEL275","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA",56,NA,NA,NA,NA,NA,2019-01-07,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",165,"14.69",128.7,66.5,27.4,"15","16.6","yes","1","7",NA,NA,"4",NA,NA,2,1,1,300,NA,NA,NA,200,1,"0","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.365090250013,-152.365090250013,"yes",1
"956000005815473","KEL387","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,2019-09-20,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",344,"22",132.6,62.5,24.8,"10.1","9","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,250,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.228232169057,14.7717678309431,"yes",1
"956000005815473","KEL438","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,2019-12-11,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",372,"21.5",130,62.4,23,"14.6","10.9","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.310436547127,50.6895634528726,"yes",1
"956000005815473","KEL224","Angavokely_Edup",-18.9327,47.7578,"CR, AFA, AR, Noe",46,NA,NA,NA,NA,NA,2018-07-27,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",370,"19.5",131.4,63.9,27.5,"15.8","12.4","yes","1","2",NA,"0","2",0,NA,0,1,1,500,NA,NA,NA,100,1,"0","yes","moderate","97.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.569398318683,44.4306016813168,"yes",1
"956000006034491","KEL377","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,2019-09-20,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",296,"21.4",127.8,59.2,27.1,"10.8","5.6","yes","1","0","0","0","0",0,NA,1,1,1,450,NA,NA,NA,150,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.639039453911,-18.6390394539115,"yes",1
"956000006035796","MIZ535","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF",81,NA,NA,NA,NA,NA,2019-10-15,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",70,"10.01",72.6,34,13.4,"10.5","6.7","yes","1","3","0","0","5",0,NA,0,1,1,350,NA,NA,NA,40,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6751437563657,3.32485624363433,"yes",1
"956000006035796","MIZ547","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,2019-11-13,NA,NA,NA,"Rousettus madagascariensis","y","yes","male","A","no","no",NA,NA,"unknown",75,"10.64",69.2,33.6,8.3,"8.8","10.9","yes","1","4","0","0","12",0,NA,0,1,1,700,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.0877888448232,12.9122111551768,"yes",1
"956000006073579","MIZ579","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",88,NA,NA,NA,NA,NA,2019-12-10,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",80,"12.12",73.1,35.9,12,"10","7.2","yes","1","7","0","3","12",0,NA,0,1,1,NA,NA,NA,NA,80,2,"1","yes","moderate",NA,"data not entered where NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3587284758968,12.6412715241032,"yes",1
"956000006076030","KEL441","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",91,NA,NA,NA,NA,NA,2020-02-02,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",380,"22",131,63,25.1,"16.5","14","yes","1","0","0","0","0",0,NA,1,1,1,600,NA,NA,NA,250,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.351485280259,55.6485147197407,"yes",1
"956000006076030","KEL198","Angavokely_Edup",-18.9327,47.7578,"CR, AFA, AR",42,NA,NA,NA,NA,NA,2018-04-10,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",320,"21",130.4,62.7,29.7,"21.8","13.4",NA,"1","1",NA,"7","5",0,NA,0,1,1,300,NA,NA,NA,200,2,"1","yes","mild","97.8 (14:12); 97.5 (11:15)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.52621469071,-2.52621469070999,"yes",1
"956000006076030","KEL226","Angavokely_Edup",-18.9327,47.7578,"CR, AFA, AR, Noe",46,NA,NA,NA,NA,NA,2018-07-27,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",340,"18.5",115.9,63.3,29.8,"24.3","10","yes","0","2",NA,"10","0",0,NA,1,1,1,500,NA,NA,NA,100,1,"0","yes","moderate","97.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.017707710226,60.9822922897737,"yes",1
"956000006076030","KEL355","Angavokely_Edup",-18.9327,47.7578,"KR, AA, FR, AG",71,NA,NA,NA,NA,NA,2019-07-07,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,"no",NA,NA,"unknown",245,"21",130.6,61.4,25.1,"8.3","9.6","yes","1","2","0","4","0",0,NA,0,1,1,600,NA,NA,NA,250,2,"1","yes","mild","97 (9:33)","tooth already extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000006076030","KEL433","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,2019-12-11,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",351,"21.1",131.4,62.7,27.7,"12.9","12","yes","1","0","0","0","0",0,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.569398318683,25.4306016813168,"yes",1
"956000006078401","KEL417","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,2019-11-16,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",353,"22",129.4,61.9,30.5,"16.7","14.8","yes","1","0","0","0","0",0,NA,0,1,1,300,NA,NA,NA,150,2,"1","yes","heavy","101.8(12:25)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.488377775757,33.5116222242431,"yes",1
"956000006078401","KEL384","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,2019-09-20,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",385,"21.5",130.1,62.6,22.3,"10.4","8.7","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.614300772065,63.385699227935,"yes",1
"956000006078401","KEL34","Angavokely_Edup",-18.9327,47.7578,"CB, CR, MR",13,NA,NA,NA,NA,NA,2014-10-08,NA,NA,NA,"Eidolon dupreanum","","yes","male","A",NA,NA,NA,NA,"unknown",360,"20.2",130.1,60.2,30.3,"8.2","8.2","yes","0","0",NA,"0","2",NA,NA,0,2,2,700,NA,NA,NA,NA,2,"1","yes","mild","91.8 (12:57); 98 (12:48); 97.5 (13:05); 97.2 (13:25)","Fed sugar water and release at night",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000006083776","MIZ495","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF, AA, SG",77,NA,NA,NA,NA,NA,2019-09-18,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",75,"12.3",72.1,33.1,10.3,"7.6","8.4","yes","1","2","0","0","4",0,NA,0,1,1,400,NA,NA,NA,50,2,"1","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9938440692158,9.00615593078422,"yes",1
"956000006083776","MIZ452","Maromizaha_Rmad",-18.9623,48.4525,"KR, AG, AA, FR",70,NA,NA,NA,NA,NA,2019-07-03,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A",NA,"no",NA,NA,"unknown",72,"12.27",70.8,34,12.4,"8.9","11.3","yes","1","4","0","1","3",0,NA,0,1,1,500,NA,NA,NA,80,2,"1","yes","heavy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000006089682","KEL432","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,2019-12-11,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",322,"20.9",130.4,64.9,28.3,"16.1","12.1","yes","1","0","0","0","0",0,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.52621469071,-0.526214690709992,"yes",1
"956000006089682","KEL411","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",86,NA,NA,NA,NA,NA,2019-11-16,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",268.5,"20.2",132.9,64.2,26.3,"small","small","yes","1","0","0","0","0",0,NA,1,1,1,350,NA,NA,NA,150,2,"1","yes","mild","98.2(11:15)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.144130301813,-61.6441303018129,"yes",1
"956000006095489","KEL206","Angavokely_Edup",-18.9327,47.7578,"CR, AFA, AR",42,NA,NA,NA,NA,NA,2018-04-10,NA,NA,NA,"Eidolon dupreanum","","yes","female","J","yes","no",NA,NA,"unknown",300,"21",130.1,60,27.3,"7.3","4.4","yes","1","1",NA,"7","5",0,NA,1,1,1,300,NA,NA,NA,200,2,"1","yes","new","100.8 (17:35)","ring number 1030 banded as KEL206 (4/10/2018), pit tagged as KEL690 on 11/20/22, changed barcode_id to pit tag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000006095489","KEL288B","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,2019-03-15,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",295,"21",128.3,53.8,29.5,"7.6","4.1","yes","1",NA,NA,NA,"1",NA,NA,0,1,1,300,NA,NA,NA,300,2,"1","yes","moderate","101.2 (15:53)","ring number 1030 banded as KEL206 (4/10/2018), pit tagged as KEL690 on 11/20/22, changed barcode_id to pit tag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.37474644433,-11.3747464443299,"yes",1
"956000006096715","MIZ548","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF",81,NA,NA,NA,NA,NA,2019-10-16,NA,NA,NA,"Rousettus madagascariensis","y","yes","male","A","no","no",NA,NA,"unknown",65,"11.15",70.5,34.7,12.5,"9.4","6.2","yes","1","4","0","0","2",0,NA,1,1,1,100,NA,NA,NA,0,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8291357224948,1.17086427750522,"yes",1
"956000006096715","MIZ548","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF",81,NA,NA,NA,NA,NA,2019-10-16,NA,NA,NA,"Rousettus madagascariensis","y","yes","male","A","no","no",NA,NA,"unknown",65,"11.15",70.5,34.7,12.5,"9.4","6.2","yes","1","4","0","0","2",0,NA,1,1,1,100,NA,NA,NA,0,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4267918201063,14.5732081798937,"yes",1
"956000006104570","MIZ595","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",88,NA,NA,NA,NA,NA,2019-12-11,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",70,"12.55",71.5,34.8,11.1,"11.1","7.5","yes","1","14","1","0","15",0,NA,1,1,1,350,NA,NA,NA,50,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.1793121385554,4.82068786144457,"yes",1
"956000006105427","KEL429","Angavokely_Edup",-18.9327,47.7578,"AA, AS, FR",89,NA,NA,NA,NA,NA,2019-12-11,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",148,"22",127.2,62.7,23.7,"11","10.4","yes","1","0","0","0","0",0,NA,0,1,1,600,NA,NA,NA,250,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.824114435379,-164.824114435379,"yes",1
"956000006105427","KEL399","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,2019-10-17,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",375,"21.4",134,70,29,"10","9","yes","1","0","0","0","0",0,NA,0,1,1,300,NA,NA,NA,0,2,"1","yes","mild","91.7 (17:17)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.5064743323,41.4935256677,"yes",1
"956000006105427","KEL380","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF, AA, SG",78,NA,NA,NA,NA,NA,2019-09-20,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",360,"20.5",127.7,61.5,29.7,"14.7","14.8","yes","1","0","0","0","0",0,NA,0,1,1,525,NA,NA,NA,250,2,"1","yes","mild","99.8 (15:42), 96.9 (15:59), 95.8 (16:11)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.336416001511,45.6635839984892,"yes",1
"956000006105639","MIZ511","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF, AA, SG",77,NA,NA,NA,NA,NA,2019-09-19,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",70,"10.99",67.7,33.1,11,"8.7","6.5","yes","1","0","0","0","2",0,NA,1,1,1,400,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0982258535905,9.90177414640952,"yes",1
"956000006106482","MIZ459","Maromizaha_Rmad",-18.9623,48.4525,"KR, AG, AA, FR",70,NA,NA,NA,NA,NA,2019-07-03,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A",NA,"no",NA,NA,"unknown",60,"10.8",67.9,30.6,12.1,"6.9","8.4","yes","1","0","1","0","3",0,NA,0,1,1,400,NA,NA,NA,140,2,"1","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000006106482","MIZ623","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",90,NA,NA,NA,NA,NA,2020-01-31,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",60,"10.2",68,31,11.5,"10","7","yes","1","13","0","0","3",1,NA,0,1,1,350,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.4944407871821,-0.494440787182057,"yes",1
"956000006551032","WAY058","Ankarana_Chauves_Souris_Edup",-12.959336,49.123698,"SG, AA, AG, FR, SA",87,NA,NA,NA,NA,NA,2019-11-28,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",342,"21.9",132.3,64.5,28.2,"17.2","13.5","yes","1","2","0","0","5",42,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","mild","97 (9:35)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.312809072732,13.6871909272679,"yes",1
"956000009382394","MIZ629","Maromizaha_Rmad",-18.9623,48.4525,"AG, SA, FR",93,NA,NA,NA,NA,NA,2020-03-09,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",50,"11.6",70,32,13,"10.5","8.5","yes","1","6","0","0","2",0,NA,1,1,1,450,NA,NA,NA,0,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.157522945332,-13.157522945332,"yes",1
"956000009382394","MIZ606","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",90,NA,NA,NA,NA,NA,2020-01-31,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",75,"10.45",71,34.5,12,"12","7","yes","1","9","1","0","20",0,NA,1,1,1,300,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.5030682564241,10.4969317435759,"yes",1
"956000009382399","MIZ481","Maromizaha_Rmad",-18.9623,48.4525,"SG, AG, AA, FR, SA",74,NA,NA,NA,NA,NA,2019-08-23,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",68,"11.79",69.8,35.1,14.1,"9.2","7.7","yes","1","4","11","0","3",0,NA,0,1,1,300,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8895292671248,5.11047073287524,"yes",1
"956000009382399","MIZ625","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",90,NA,NA,NA,NA,NA,2020-01-31,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",75,"11.2",69,34,12,"10.5","11","yes","1","8","0","0","1",0,NA,1,1,1,500,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8212907510365,13.1787092489635,"yes",1
"956000009382774","MIZ545","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,2019-11-13,NA,NA,NA,"Rousettus madagascariensis","y","yes","female","NL","no","no",NA,NA,"unknown",58,"11.27",71.8,33.8,10.9,"3.6","3.4","yes","1","12","0","0","9",0,NA,0,1,1,250,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8895292671248,12.1104707328752,"yes",1
"956000009382774","MIZ545","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,2019-11-13,NA,NA,NA,"Rousettus madagascariensis","y","yes","female","NL","no","no",NA,NA,"unknown",58,"11.27",71.8,33.8,10.9,"3.6","3.4","yes","1","12","0","0","9",0,NA,0,1,1,250,NA,NA,NA,50,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1818736121118,-0.181873612111758,"yes",1
"956000009382946","MIZ553","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",85,NA,NA,NA,NA,NA,2019-11-13,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",67,"11.48",68.3,32.6,11.5,"9.6","8","yes","1","13","0","0","16",0,NA,0,1,1,400,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8915064688857,6.10849353111435,"yes",1
"956000009382946","MIZ541","Maromizaha_Rmad",-18.9623,48.4525,"AG, FR, SA, SK, KF",81,NA,NA,NA,NA,NA,2019-10-16,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",45,"10.95",68.5,32.4,15,"5.4","4.7","yes","1","1","3","0","7",0,NA,0,1,1,250,NA,NA,NA,40,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.156688611464,-16.156688611464,"yes",1
"956000009383215","MIZ616","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",90,NA,NA,NA,NA,NA,2020-01-31,NA,NA,NA,"Rousettus madagascariensis","","yes","male","A","no","no",NA,NA,"unknown",75,"10.2",66,33,8,"10","12","yes","1","5","0","0","10",0,NA,0,1,1,500,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8691717292445,17.1308282707555,"yes",1
"956000009383355","MIZ447","Maromizaha_Rmad",-18.9623,48.4525,"KR, AG, AA, FR, CB",67,NA,NA,NA,NA,NA,2019-05-22,NA,NA,NA,"Rousettus madagascariensis","","yes","female","NL","no","no",NA,NA,"unknown",55,"9.25",63.3,27,7.1,"4.3","3.5","yes","1","5","0","0","0",0,NA,0,1,1,350,NA,NA,NA,150,0,NA,NA,"mild",NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8819450686664,4.11805493133362,"yes",1
"956000009383355","MIZ612","Maromizaha_Rmad",-18.9623,48.4525,"AA, AS, FR",90,NA,NA,NA,NA,NA,2020-01-31,NA,NA,NA,"Rousettus madagascariensis","","yes","female","L","yes","yes","mom","MIZ613","unknown",94,"10.75",80,31,10,"5","5","yes","1","9","2","0","8",0,NA,0,1,1,400,NA,NA,NA,100,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1
"956000009383555","KEL237","Angavokely_Edup",-18.9327,47.7578,"CR, AFA, AR, Noe",46,NA,NA,NA,NA,NA,2018-07-27,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",310,"18",125.4,62.8,31.5,"22.8","10.5","yes","1","0",NA,"0","1",0,NA,0,1,1,500,NA,NA,NA,100,2,"0","yes","moderate","97.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.391140218791,2.60885978120865,"yes",1
"956000009383555","KEL397","Angavokely_Edup",-18.9327,47.7578,"AG, FR, SA, SK, KF",82,NA,NA,NA,NA,NA,2019-10-17,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",335,"21.3",125.2,62.4,27.4,"9.5","14.8","yes","1","0","0","0","0",0,NA,0,1,1,300,NA,NA,NA,200,2,"1","yes","moderate","97.8 ( 16:50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.78857487546,28.2114251245404,"yes",1
