"sampleid","age","tooth_type","species","cc","published","publication","notes","collection_date"
"ANA057",0.334246575342466,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-01-30
"ANA059",0.334246575342466,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-01-30
"ANA061",0.334246575342466,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-01-30
"ANA062",0.334246575342466,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-01-30
"ANA064",0.334246575342466,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-01-30
"ANA065",0.334246575342466,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-01-30
"ANA068",0.336986301369863,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-01-31
"ANA069",0.336986301369863,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-01-31
"ANA070",0.336986301369863,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-01-31
"ANA071",0.33972602739726,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-01
"ANA072",0.33972602739726,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-01
"ANA073",0.33972602739726,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-01
"ANA074",0.33972602739726,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-01
"ANA077",0.342465753424658,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-02
"ANA079",0.342465753424658,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-02
"ANA083",0.342465753424658,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-02
"KEL681",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL684",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL715",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL717",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL719",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL722",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL723",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL727",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL729",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL730",0.243835616438356,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-14
"KEL735",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"KEL736",0.241095890410959,NA,"Eidolon dupreanum","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-13
"MIZ898",0.175342465753425,NA,"Rousettus madagascariensis","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-15
"MIZ907",0.175342465753425,NA,"Rousettus madagascariensis","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-15
"MIZ915",0.175342465753425,NA,"Rousettus madagascariensis","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-15
"MIZ921",0.175342465753425,NA,"Rousettus madagascariensis","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-15
"MIZ923",0.175342465753425,NA,"Rousettus madagascariensis","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-15
"MIZ927",0.175342465753425,NA,"Rousettus madagascariensis","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-15
"MARO083",0.413698630136986,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-28
"MARO085",0.413698630136986,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-28
"MARO086",0.413698630136986,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-28
"MARO087",0.413698630136986,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-28
"MARO088",0.413698630136986,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-28
"MARO090",0.413698630136986,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-28
"MARO091",0.413698630136986,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-02-28
"MARO092",0.416438356164384,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-01
"MARO093",0.416438356164384,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-01
"MARO094",0.416438356164384,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-01
"MARO095",0.416438356164384,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-01
"MARO096",0.419178082191781,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-02
"MARO097",0.419178082191781,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-02
"MARO099",0.419178082191781,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-02
"MARO100",0.419178082191781,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-02
"MARO101",0.419178082191781,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-02
"MARO103",0.421917808219178,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-03
"MARO104",0.421917808219178,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-03
"MARO105",0.421917808219178,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-03
"MARO106",0.421917808219178,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-03
"MARO107",0.421917808219178,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-03
"MARO108",0.424657534246575,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-04
"MARO111",0.427397260273973,NA,"Pteropus rufus","A","no",NA,"aged as juvenile from days since day 0: Sep 29 for P. rufus, Nov 16 for E. dupreanum, Dec. 12 for R. madagascariensis",2023-03-05
